check, 2, 0, 0
charmpp, 0, 1, 0.07938766479492188
changa, 0, 1, 0.1280660629272461
charmpp, 1, 0, 0
charmpp, 2, 0, 0
capstone, 1, 0, 0
capstone, 2, 0, 0
changa, 1, 0, 0
changa, 2, 0, 0
cinch, 0, 1, 0.05797076225280762
chrpath, 0, 1, 0.06395292282104492
cinch, 1, 0, 0
cinch, 2, 0, 0
chrpath, 1, 0, 0
chrpath, 2, 0, 0
cgl, 0, 1, 0.2043304443359375
cgl, 1, 0, 0
cgl, 2, 0, 0
catch2, 1, 0, 0
catch2, 2, 0, 0
cityhash, 0, 1, 0.06102299690246582
cityhash, 1, 0, 0
cityhash, 2, 0, 0
cdhit, 0, 1, 0.5294067859649658
blis, 0, 1, 2.613105535507202
brltty, 0, 1, 1.8445730209350586
cblas, 0, 1, 0.7413501739501953
busco, 1, 0, 0
braker, 2, 0, 0
blitz, 0, 1, 2.5941293239593506
cdhit, 1, 0, 0
cdhit, 2, 0, 0
arpack-ng, 1, 0, 0
arpack-ng, 2, 0, 0
cblas, 1, 0, 0
cblas, 2, 0, 0
clapack, 0, 1, 0.12567996978759766
clapack, 1, 0, 0
clapack, 2, 0, 0
brltty, 1, 0, 0
brltty, 2, 0, 0
ck, 0, 1, 0.1817622184753418
ck, 1, 0, 0
ck, 2, 0, 0
botan, 0, 1, 2.508643627166748
blis, 1, 0, 0
blis, 2, 0, 0
blitz, 1, 0, 0
blitz, 2, 0, 0
ccache, 0, 1, 0.8369059562683105
ccfits, 0, 1, 0.8464756011962891
cereal, 0, 1, 0.7482326030731201
botan, 1, 0, 0
botan, 2, 0, 0
busco, 2, 0, 0
ccache, 1, 0, 0
ccache, 2, 0, 0
cfitsio, 0, 1, 0.7733662128448486
asagi, 0, 1, 4.087547063827515
ccfits, 1, 0, 0
ccfits, 2, 0, 0
aspa, 0, 1, 4.095353841781616
amdlibm, 0, 0, 0
amdlibm, 1, 0, 0
amdlibm, 2, 0, 0
beforelight, 0, 1, 3.47255802154541
cereal, 1, 0, 0
cereal, 2, 0, 0
bat, 0, 1, 3.9917571544647217
cfitsio, 1, 0, 0
cfitsio, 2, 0, 0
adios2, 0, 1, 4.365326881408691
arrayfire, 0, 1, 4.20061469078064
clustal-omega, 0, 1, 0.10607123374938965
beforelight, 1, 0, 0
beforelight, 2, 0, 0
clp, 0, 1, 0.15112900733947754
clustal-omega, 1, 0, 0
clustal-omega, 2, 0, 0
clp, 1, 0, 0
clp, 2, 0, 0
asagi, 1, 0, 0
asagi, 2, 0, 0
babeltrace, 0, 1, 4.2560412883758545
clustalw, 0, 1, 0.06061601638793945
clustalw, 1, 0, 0
clustalw, 2, 0, 0
aspa, 1, 0, 0
aspa, 2, 0, 0
cmaq, 0, 1, 0.06018233299255371
cmaq, 1, 0, 0
cmaq, 2, 0, 0
armadillo, 0, 1, 4.366510391235352
bat, 1, 0, 0
bat, 2, 0, 0
boxlib, 0, 1, 2.888888120651245
arbor, 0, 0, 0
arbor, 1, 0, 0
arbor, 2, 0, 0
cask, 0, 1, 1.5485608577728271
ceres-solver, 0, 1, 1.1723899841308594
bowtie2, 0, 1, 3.0249462127685547
adios2, 1, 0, 0
adios2, 2, 0, 0
